task,algo1,algo2,test,alpha,epsilon,target_n,power,se
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,3,0.408,0.015541428505771277
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,3,0.289,0.0143345387090063
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,3,0.353,0.015112610628213776
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,3,0.828,0.011933817494833748
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,3,0.513,0.015806043148112688
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,5,0.816,0.012253326079069309
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,5,0.781,0.013078187947877183
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,5,0.234,0.013388203763014663
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,5,0.373,0.015292841462592882
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,5,0.971,0.005306505441436956
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,5,0.784,0.013013224043256921
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,10,0.997,0.0017294507798720387
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,10,0.602,0.015478888849009803
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,10,0.673,0.014834790190629592
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,10,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,20,0.926,0.008277922444671728
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,20,0.918,0.008676174272108645
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,30,0.985,0.0038438262187565153
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,30,0.978,0.004638534251247911
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,2,0.053,0.00708456067798138
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,2,0.015,0.003843826218756514
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,2,0.441,0.015700923539715746
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,2,0.42,0.015607690412101338
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,3,0.026,0.0050322956987840055
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,3,0.015,0.003843826218756514
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,3,0.224,0.013184233007649706
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,3,0.175,0.012015614840697915
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,5,0.018,0.004204283529925164
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,5,0.012,0.003443254274665175
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,5,0.014,0.003715373467095872
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,5,0.047,0.006692607862410586
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,5,0.119,0.010239091756596383
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,5,0.066,0.007851369307324678
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,10,0.023,0.004740358636221525
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,10,0.03,0.005394441583704471
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,10,0.053,0.00708456067798138
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,10,0.091,0.009094998625618368
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,10,0.096,0.009315793041926168
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,10,0.043,0.006414904519944158
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,20,0.131,0.010669536072388528
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.113,0.01001154333756789
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.159,0.011563693181678594
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.191,0.012430567163247218
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.192,0.012455360291858283
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,20,0.101,0.009528850927577786
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,30,0.214,0.012969348480166612
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.232,0.013348258313353095
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.31,0.014625320509308504
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.315,0.01468928180681411
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.306,0.0145727142289966
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,30,0.198,0.012601428490452978
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,2,0.053,0.00708456067798138
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.015,0.003843826218756514
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.536,0.015770351930125083
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,2,0.551,0.015728922404284407
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,3,0.077,0.00843036179532053
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.042,0.0063431853196954605
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.001,0.0009994998749374609
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.361,0.01518812035770062
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,3,0.328,0.014846413708367418
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,5,0.102,0.009570579919733181
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.063,0.007683163410991596
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.039,0.006122009474020765
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.105,0.009694070352540258
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.278,0.01416742743055351
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,5,0.141,0.011005407761641547
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,10,0.262,0.013905250806799567
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.233,0.013368283360252356
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.14,0.010972693379476163
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.192,0.012455360291858283
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.448,0.01572564784039119
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,10,0.272,0.014071815803228808
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,20,0.695,0.014559361249725209
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.675,0.014811313243598623
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.417,0.015592017188292218
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.477,0.01579465099329517
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.786,0.012969348480166612
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,20,0.672,0.014846413708367418
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,30,0.915,0.008819013550278736
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.897,0.009612023720320294
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.654,0.015042739112276061
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.676,0.014799459449588015
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.936,0.007739767438366605
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,30,0.905,0.009272270487857868
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,2,0.122,0.010349685985574635
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.046,0.006624499981130651
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.707,0.014392741226048637
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,2,0.708,0.014378317008607092
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,3,0.175,0.012015614840697915
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.119,0.010239091756596383
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.649,0.015093011627902497
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,3,0.475,0.015791611697353755
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,5,0.427,0.015641962792437524
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.318,0.014726710426975875
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.099,0.009444522221901964
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.199,0.012625331678811452
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.902,0.009401914698613255
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,5,0.392,0.015438134602341048
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,10,0.963,0.005969170796685251
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.966,0.005730968504537434
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.331,0.014880826589944525
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.39,0.01542400726140908
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.997,0.0017294507798720387
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,10,0.964,0.005891010100144119
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.726,0.014104041973845655
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.781,0.013078187947877183
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,0.931,0.008014923580421711
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,0.925,0.00832916562447884
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,2,0.091,0.009094998625618368
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.045,0.0065555320150236475
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.361,0.01518812035770062
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,2,0.349,0.01507312177354114
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,3,0.067,0.007906389820898032
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.043,0.006414904519944158
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.195,0.012528966437819204
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.237,0.013447341744746431
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,3,0.117,0.010164201887015036
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,5,0.058,0.007391616873188166
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.046,0.006624499981130651
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.163,0.011680368144883106
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.21,0.01288021738946979
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.172,0.011933817494833746
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,5,0.067,0.007906389820898032
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,10,0.129,0.010599952830083727
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.13,0.010634848376916336
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.357,0.015150940564862632
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.428,0.015646597074124458
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.211,0.012902674141432851
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,10,0.122,0.010349685985574635
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,20,0.289,0.0143345387090063
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.306,0.0145727142289966
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.714,0.014289996501049257
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.699,0.014505137021069467
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.368,0.015250442616527561
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,20,0.292,0.014378317008607092
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,30,0.46,0.015760710643876435
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.445,0.015715438269421567
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.889,0.00993373041711924
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.888,0.00997276290703835
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.559,0.015700923539715746
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,30,0.424,0.01562766777225572
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,2,0.088,0.008958571314668427
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.044,0.006485676526007136
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.454,0.015744332313566048
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,2,0.442,0.01570464899321217
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,3,0.074,0.00827792244467173
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.044,0.006485676526007136
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.37,0.015267612779999367
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.39,0.01542400726140908
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,3,0.197,0.012577400367325514
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,5,0.203,0.012719709116170857
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.126,0.010493998284733994
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.338,0.014958475858188226
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.501,0.015811356678033673
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.507,0.015809838708854686
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,5,0.246,0.013619251080731275
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,10,0.576,0.015627667772255716
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.543,0.015752809273269323
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.782,0.013056645817360598
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.794,0.0127892142057282
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.723,0.014151713677148785
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,10,0.581,0.015602531845825537
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,20,0.927,0.008226238508577293
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.923,0.008430361795320529
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.978,0.004638534251247911
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.986,0.0037153734670958734
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.957,0.006414904519944161
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,20,0.916,0.008771772910877251
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,30,0.992,0.0028170906978654425
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.994,0.002442130217658347
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.995,0.002230470802319547
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.993,0.002636474919281427
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,30,0.997,0.0017294507798720387
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,2,0.219,0.013078187947877183
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.114,0.010050074626588601
