task,algo1,algo2,test,alpha,epsilon,target_n,power,se
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.103,0.009612023720320296
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,2,0.935,0.0077958322198467015
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,2,0.93,0.008068457101577721
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,3,0.426,0.015637263187655313
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,3,0.277,0.014151713677148785
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,3,0.763,0.013447341744746431
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,3,0.963,0.005969170796685251
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,3,0.807,0.012480024038438387
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,5,0.927,0.008226238508577293
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,5,0.853,0.011197812286335219
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.85,0.011291589790636216
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,5,0.925,0.00832916562447884
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,5,0.996,0.0019959959919799443
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,5,0.968,0.005565608681896351
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,2,0.025,0.0049371044145328745
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.008,0.0028170906978654416
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.375,0.015309310892394862
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,2,0.358,0.01516034300403523
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,3,0.016,0.003967870965643918
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.01,0.003146426544510455
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.137,0.010873407929439602
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,3,0.108,0.009815090422405696
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,5,0.016,0.003967870965643918
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.008,0.0028170906978654416
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.03,0.005394441583704471
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.074,0.00827792244467173
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.079,0.008529888627643388
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,5,0.02,0.004427188724235731
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,10,0.033,0.005648982209212559
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.019,0.004317290817167636
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.16,0.01159310139695155
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.172,0.011933817494833746
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.077,0.00843036179532053
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,10,0.022,0.0046385342512479085
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,20,0.098,0.009401914698613257
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.082,0.008676174272108648
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.406,0.015529455882290275
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.466,0.01577479001445027
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.177,0.012069424178476784
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,20,0.091,0.009094998625618368
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,30,0.203,0.012719709116170857
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.188,0.012355403676124872
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.671,0.014857960829131297
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.687,0.014663935351739654
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.304,0.014545927265045703
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,30,0.176,0.012042591083317577
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,2,0.03,0.005394441583704471
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.009,0.002986469487538756
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.414,0.015575750383207868
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,2,0.463,0.015768037290671277
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,3,0.014,0.003715373467095872
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.009,0.002986469487538756
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.275,0.014120021246442939
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,3,0.197,0.012577400367325514
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,5,0.027,0.00512552436341883
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.017,0.004087909000944126
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.135,0.010806248192596726
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.224,0.013184233007649706
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.3,0.014491376746189439
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,5,0.058,0.007391616873188166
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,10,0.181,0.0121753439376471
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.151,0.01132249972400088
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.47,0.015782902141241326
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.549,0.01573527883451704
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.525,0.015791611697353755
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,10,0.227,0.013246546719805883
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,20,0.718,0.014229406171727618
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.676,0.014799459449588015
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.9,0.009486832980505136
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.914,0.008865889690267975
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.874,0.010493998284733994
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,20,0.732,0.014006284303840188
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,30,0.935,0.0077958322198467015
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.938,0.00762600813007697
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.984,0.00396787096564392
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.989,0.0032983329122452166
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.976,0.004839834707921338
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,30,0.937,0.007683163410991592
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,2,0.064,0.007739767438366608
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.024,0.004839834707921336
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.908,0.009139803061335619
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,2,0.92,0.008579044235810886
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,3,0.128,0.010564847372300274
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.06,0.007509993342207435
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.91,0.009049861877399012
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,3,0.717,0.014244683218660919
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,5,0.429,0.015651166090742248
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.278,0.01416742743055351
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.484,0.015803290796539814
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.736,0.013939296969359681
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.982,0.004204283529925166
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,5,0.787,0.012947239087929132
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,10,0.995,0.002230470802319547
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.994,0.002442130217658347
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.982,0.004204283529925166
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.99,0.003146426544510456
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,2,0.176,0.012042591083317577
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.099,0.009444522221901964
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.475,0.015791611697353755
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,2,0.465,0.01577260282895629
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,3,0.13,0.010634848376916336
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.084,0.008771772910877254
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.284,0.014259873772232347
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.248,0.01365635383255721
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,3,0.199,0.012625331678811452
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,5,0.123,0.010386096475577337
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.069,0.008014923580421713
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.146,0.011166198995181842
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.192,0.012455360291858283
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.2,0.01264911064067352
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,5,0.095,0.00927227048785787
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,10,0.126,0.010493998284733994
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.064,0.007739767438366608
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.339,0.014969268519202935
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.417,0.015592017188292218
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.201,0.012672766075328622
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,10,0.089,0.00900438781928011
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,20,0.246,0.013619251080731275
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.247,0.013637851736985557
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.627,0.015292841462592882
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.655,0.015032464867745409
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.316,0.014701836619960105
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,20,0.249,0.013674757767507255
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,30,0.412,0.015564575162849772
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.364,0.015215255502291114
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.795,0.012766166221697099
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.808,0.01245536029185828
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,30,0.493,0.015809838708854686
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,30,0.414,0.015575750383207868
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,2,0.109,0.00985489725973843
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.074,0.00827792244467173
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,2,0.506,0.015810249839898167
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,2,0.539,0.015763216676808068
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,3,0.058,0.007391616873188166
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.036,0.005891010100144117
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.537,0.015768037290671277
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,3,0.417,0.015592017188292218
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,3,0.282,0.014229406171727617
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,5,0.129,0.010599952830083727
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.065,0.007795832219846705
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.469,0.01578096955196353
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.513,0.015806043148112688
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,5,0.503,0.01581110369329099
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,5,0.257,0.013818502089589886
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,10,0.499,0.015811356678033673
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.41,0.01555313473226539
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.857,0.011070275515993268
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.869,0.010669536072388528
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,10,0.783,0.013034991369387246
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,10,0.529,0.01578477114183161
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,20,0.93,0.008068457101577721
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.912,0.008958571314668425
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.987,0.0035820385257559714
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.996,0.0019959959919799443
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,20,0.965,0.005811626278418119
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,20,0.928,0.00817410545564467
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,30,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.99,0.003146426544510456
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,30,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,30,0.994,0.002442130217658347
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,2,0.342,0.01500119995200384
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.167,0.01179453263168999
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,2,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,2,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,3,0.519,0.01579996835439869
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.374,0.015301111070768685
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.949,0.006956938982052382
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,3,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,3,0.952,0.006759881655768837
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,5,0.938,0.00762600813007697
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.753,0.013637851736985557
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.899,0.009528850927577784
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.932,0.00796090447122687
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,5,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,5,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,2,0.099,0.009444522221901964
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.054,0.007147307185227175
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,2,0.455,0.015747221977225064
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,2,0.436,0.015681326474504636
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,3,0.07,0.008068457101577725
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.026,0.0050322956987840055
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,3,0.215,0.012991343271578963
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,3,0.175,0.012015614840697915
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,5,0.036,0.005891010100144117
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.024,0.004839834707921336
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.098,0.009401914698613257
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.098,0.009401914698613257
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,5,0.112,0.00997276290703835
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,5,0.058,0.007391616873188166
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,10,0.027,0.00512552436341883
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.012,0.003443254274665175
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.154,0.011414201680362931
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.192,0.012455360291858283
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,10,0.078,0.008480330182251162
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,10,0.023,0.004740358636221525
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,20,0.068,0.007960904471226871
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.056,0.007270763371201128
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.415,0.015581238718407466
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.454,0.015744332313566048
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,20,0.147,0.011197812286335219
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,20,0.07,0.008068457101577725
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,30,0.155,0.011444430960078356
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.122,0.010349685985574635
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.629,0.015276092432294327
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.643,0.015150940564862632
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,30,0.312,0.014651143300097777
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,30,0.136,0.010839926199010766
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,2,0.063,0.007683163410991596
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.032,0.005565608681896348
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,2,0.546,0.015744332313566048
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,2,0.509,0.015808826648426505
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,3,0.021,0.004534203347888138
