task,algo1,algo2,test,alpha,epsilon,target_n,power,se
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,5,0.784,0.013013224043256921
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,5,0.177,0.012069424178476784
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,5,0.329,0.014857960829131298
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,5,0.959,0.006270486424512857
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,5,0.778,0.013142145943490354
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,10,0.997,0.0017294507798720387
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,10,0.544,0.01575004761897563
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,10,0.583,0.015592017188292218
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,10,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,20,0.851,0.011260506205317771
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,20,0.862,0.01090669519148674
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.05,2.0,30,0.959,0.006270486424512857
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.05,2.0,30,0.962,0.006046155803483734
HalfCheetah-v5,SAC,TD3,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,2,0.066,0.007851369307324678
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,2,0.018,0.004204283529925164
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,2,0.433,0.015668790636165893
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,2,0.441,0.015700923539715746
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,3,0.038,0.006046155803483731
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,3,0.014,0.003715373467095872
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,3,0.215,0.012991343271578963
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,3,0.187,0.012330085157856777
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,5,0.02,0.004427188724235731
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,5,0.009,0.002986469487538756
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,5,0.035,0.005811626278418116
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,5,0.053,0.00708456067798138
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,5,0.125,0.010458250331675944
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,5,0.061,0.0075682891065286355
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,10,0.041,0.006270486424512854
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,10,0.031,0.0054807846153630225
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,10,0.066,0.007851369307324678
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,10,0.074,0.00827792244467173
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,10,0.109,0.00985489725973843
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,10,0.057,0.007331507348424334
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,20,0.109,0.00985489725973843
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.115,0.010088359628799918
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.185,0.012279047194306243
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.172,0.011933817494833746
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.192,0.012455360291858283
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,20,0.118,0.01020176455325254
HalfCheetah-v5,SAC,TD3,t-test,0.01,0.5,30,0.238,0.01346684818359515
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.212,0.012925014506761685
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.323,0.014787528529135625
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.34,0.014979986648859203
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.287,0.01430492922037715
HalfCheetah-v5,SAC,TD3,permutation,0.01,0.5,30,0.217,0.013034991369387246
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,2,0.072,0.008174105455644672
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.025,0.0049371044145328745
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.534,0.01577479001445027
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,2,0.514,0.015805189021330938
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,3,0.085,0.008819013550278738
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.045,0.0065555320150236475
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.321,0.0147634345597493
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,3,0.279,0.014183053267896867
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,5,0.076,0.008379976133617566
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.045,0.0065555320150236475
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.066,0.007851369307324678
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.098,0.009401914698613257
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.265,0.013956181426163821
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,5,0.124,0.010422283818818216
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,10,0.249,0.013674757767507255
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.246,0.013619251080731275
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.121,0.010313049985334114
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.172,0.011933817494833746
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.451,0.01573527883451704
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,10,0.249,0.013674757767507255
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,20,0.692,0.014599178059055244
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.665,0.014925649064613572
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.377,0.01532550162311172
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.443,0.015708309902723462
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.766,0.013388203763014663
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,20,0.657,0.015011695440555674
HalfCheetah-v5,SAC,TD3,t-test,0.01,1.0,30,0.896,0.009653186002558947
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.909,0.009094998625618366
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.604,0.01546557467409472
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.624,0.015317441039547044
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.944,0.007270763371201131
HalfCheetah-v5,SAC,TD3,permutation,0.01,1.0,30,0.877,0.010386096475577337
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,2,0.108,0.009815090422405696
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.041,0.006270486424512854
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.757,0.013562853682024296
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,2,0.754,0.013619251080731275
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,3,0.155,0.011444430960078356
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.104,0.009653186002558949
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.676,0.014799459449588015
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,3,0.499,0.015811356678033673
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,5,0.419,0.015602531845825536
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.334,0.014914556647785411
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.132,0.010704017937204702
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.163,0.011680368144883106
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.902,0.009401914698613255
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,5,0.383,0.015372410351015223
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,10,0.969,0.005480784615363026
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.964,0.005891010100144119
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.277,0.014151713677148785
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.328,0.014846413708367418
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,10,0.963,0.005969170796685251
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.691,0.014612289348353324
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.679,0.0147634345597493
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,0.876,0.010422283818818216
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,0.877,0.010386096475577337
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,2,0.101,0.009528850927577786
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.035,0.005811626278418116
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.35,0.015083103128998356
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,2,0.348,0.015063067416698366
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,3,0.061,0.0075682891065286355
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.041,0.006270486424512854
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.204,0.01274299807737567
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.228,0.013267102170406317
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,3,0.104,0.009653186002558949
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,5,0.086,0.008865889690267977
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.05,0.006892024376045111
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.142,0.011037934589405754
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.225,0.013205112646244258
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.174,0.011988494484296182
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,5,0.059,0.007451107300260815
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,10,0.113,0.01001154333756789
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.102,0.009570579919733181
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.379,0.015341414537127925
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.407,0.015535475531827147
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.202,0.012696298673235441
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,10,0.128,0.010564847372300274
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,20,0.295,0.01442133835675455
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.292,0.014378317008607092
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.73,0.014039230748157109
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.696,0.014545927265045704
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.385,0.015387494922826133
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,20,0.278,0.01416742743055351
HalfCheetah-v5,SAC,DDPG,t-test,0.05,0.5,30,0.454,0.015744332313566048
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.471,0.01578477114183161
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.883,0.010164201887015036
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.884,0.010126401137620413
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.536,0.015770351930125083
HalfCheetah-v5,SAC,DDPG,permutation,0.05,0.5,30,0.45,0.015732132722552274
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,2,0.067,0.007906389820898032
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.037,0.005969170796685248
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.455,0.015747221977225064
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,2,0.441,0.015700923539715746
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,3,0.062,0.007626008130076967
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.041,0.006270486424512854
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.34,0.014979986648859203
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.397,0.01547226550961429
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,3,0.183,0.012227469075814503
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,5,0.164,0.011709141727727102
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.141,0.011005407761641547
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.336,0.014936666294725875
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.467,0.015776913513105152
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.483,0.01580224667571039
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,5,0.226,0.013225883713385657
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,10,0.558,0.01570464899321217
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.528,0.015786576576319513
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.787,0.012947239087929132
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.791,0.012857643641040918
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.738,0.013905250806799567
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,10,0.54,0.015760710643876435
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,20,0.925,0.00832916562447884
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.928,0.00817410545564467
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.975,0.004937104414532877
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.978,0.004638534251247911
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.962,0.006046155803483734
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,20,0.926,0.008277922444671728
HalfCheetah-v5,SAC,DDPG,t-test,0.05,1.0,30,0.996,0.0019959959919799443
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.986,0.0037153734670958734
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.996,0.0019959959919799443
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.996,0.0019959959919799443
HalfCheetah-v5,SAC,DDPG,permutation,0.05,1.0,30,0.992,0.0028170906978654425
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,2,0.225,0.013205112646244258
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.116,0.010126401137620413
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
