task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Ant-v5,TD3,DDPG,Ranked t-test,0.01,30,0.122,0.010349685985574635,0.01
Ant-v5,TD3,DDPG,bootstrap,0.01,30,0.018,0.004204283529925164,0.01
Ant-v5,TD3,DDPG,permutation,0.01,30,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,t-test,0.05,2,0.068,0.007960904471226871,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,2,0.03,0.005394441583704471,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,2,0.316,0.014701836619960105,0.05
Ant-v5,TD3,PPO,permutation,0.05,2,0.317,0.014714312760030624,0.05
Ant-v5,TD3,PPO,t-test,0.05,3,0.051,0.00695693898205238,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,3,0.044,0.006485676526007136,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,3,0.092,0.00913980306133562,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,3,0.215,0.012991343271578963,0.05
Ant-v5,TD3,PPO,permutation,0.05,3,0.094,0.009228434320078352,0.05
Ant-v5,TD3,PPO,t-test,0.05,5,0.067,0.007906389820898032,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,5,0.046,0.006624499981130651,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,5,0.036,0.005891010100144117,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,5,0.065,0.007795832219846705,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,5,0.133,0.010738295954200556,0.05
Ant-v5,TD3,PPO,permutation,0.05,5,0.058,0.007391616873188166,0.05
Ant-v5,TD3,PPO,t-test,0.05,10,0.055,0.00720936890441875,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,10,0.053,0.00708456067798138,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,10,0.041,0.006270486424512854,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,10,0.047,0.006692607862410586,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,10,0.087,0.00891240708226459,0.05
Ant-v5,TD3,PPO,permutation,0.05,10,0.053,0.00708456067798138,0.05
Ant-v5,TD3,PPO,t-test,0.05,20,0.055,0.00720936890441875,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,20,0.054,0.007147307185227175,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,20,0.054,0.007147307185227175,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,20,0.055,0.00720936890441875,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,20,0.07,0.008068457101577725,0.05
Ant-v5,TD3,PPO,permutation,0.05,20,0.051,0.00695693898205238,0.05
Ant-v5,TD3,PPO,t-test,0.05,30,0.051,0.00695693898205238,0.05
Ant-v5,TD3,PPO,Welch t-test,0.05,30,0.042,0.0063431853196954605,0.05
Ant-v5,TD3,PPO,Mann-Whitney,0.05,30,0.056,0.007270763371201128,0.05
Ant-v5,TD3,PPO,Ranked t-test,0.05,30,0.051,0.00695693898205238,0.05
Ant-v5,TD3,PPO,bootstrap,0.05,30,0.067,0.007906389820898032,0.05
Ant-v5,TD3,PPO,permutation,0.05,30,0.05,0.006892024376045111,0.05
Ant-v5,TD3,PPO,t-test,0.01,2,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,2,0.004,0.001995995991979944,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,2,0.334,0.014914556647785411,0.01
Ant-v5,TD3,PPO,permutation,0.01,2,0.35,0.015083103128998356,0.01
Ant-v5,TD3,PPO,t-test,0.01,3,0.017,0.004087909000944126,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,3,0.008,0.0028170906978654416,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,3,0.148,0.011229247525992114,0.01
Ant-v5,TD3,PPO,permutation,0.01,3,0.113,0.01001154333756789,0.01
Ant-v5,TD3,PPO,t-test,0.01,5,0.004,0.001995995991979944,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,5,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,5,0.006,0.002442130217658346,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,5,0.014,0.003715373467095872,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,5,0.053,0.00708456067798138,0.01
Ant-v5,TD3,PPO,permutation,0.01,5,0.012,0.003443254274665175,0.01
Ant-v5,TD3,PPO,t-test,0.01,10,0.008,0.0028170906978654416,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,10,0.014,0.003715373467095872,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,10,0.009,0.002986469487538756,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,10,0.016,0.003967870965643918,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,10,0.038,0.006046155803483731,0.01
Ant-v5,TD3,PPO,permutation,0.01,10,0.015,0.003843826218756514,0.01
Ant-v5,TD3,PPO,t-test,0.01,20,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,20,0.013,0.003582038525755969,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,20,0.008,0.0028170906978654416,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,20,0.013,0.003582038525755969,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,20,0.022,0.0046385342512479085,0.01
Ant-v5,TD3,PPO,permutation,0.01,20,0.011,0.003298332912245215,0.01
Ant-v5,TD3,PPO,t-test,0.01,30,0.012,0.003443254274665175,0.01
Ant-v5,TD3,PPO,Welch t-test,0.01,30,0.008,0.0028170906978654416,0.01
Ant-v5,TD3,PPO,Mann-Whitney,0.01,30,0.01,0.003146426544510455,0.01
Ant-v5,TD3,PPO,Ranked t-test,0.01,30,0.006,0.002442130217658346,0.01
Ant-v5,TD3,PPO,bootstrap,0.01,30,0.017,0.004087909000944126,0.01
Ant-v5,TD3,PPO,permutation,0.01,30,0.01,0.003146426544510455,0.01
Ant-v5,DDPG,PPO,t-test,0.05,2,0.073,0.008226238508577295,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,2,0.029,0.005306505441436953,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,2,0.335,0.014925649064613574,0.05
Ant-v5,DDPG,PPO,permutation,0.05,2,0.342,0.01500119995200384,0.05
Ant-v5,DDPG,PPO,t-test,0.05,3,0.064,0.007739767438366608,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,3,0.027,0.00512552436341883,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,3,0.139,0.010939789760319894,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,3,0.201,0.012672766075328622,0.05
Ant-v5,DDPG,PPO,permutation,0.05,3,0.113,0.01001154333756789,0.05
Ant-v5,DDPG,PPO,t-test,0.05,5,0.058,0.007391616873188166,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,5,0.044,0.006485676526007136,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.053,0.00708456067798138,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,5,0.07,0.008068457101577725,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,5,0.119,0.010239091756596383,0.05
Ant-v5,DDPG,PPO,permutation,0.05,5,0.076,0.008379976133617566,0.05
Ant-v5,DDPG,PPO,t-test,0.05,10,0.066,0.007851369307324678,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,10,0.051,0.00695693898205238,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,10,0.107,0.009775019181566858,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,10,0.136,0.010839926199010766,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,10,0.094,0.009228434320078352,0.05
Ant-v5,DDPG,PPO,permutation,0.05,10,0.062,0.007626008130076967,0.05
Ant-v5,DDPG,PPO,t-test,0.05,20,0.053,0.00708456067798138,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,20,0.048,0.006759881655768835,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,20,0.176,0.012042591083317577,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,20,0.186,0.012304633273690036,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,20,0.075,0.008329165624478841,0.05
Ant-v5,DDPG,PPO,permutation,0.05,20,0.056,0.007270763371201128,0.05
Ant-v5,DDPG,PPO,t-test,0.05,30,0.056,0.007270763371201128,0.05
Ant-v5,DDPG,PPO,Welch t-test,0.05,30,0.045,0.0065555320150236475,0.05
Ant-v5,DDPG,PPO,Mann-Whitney,0.05,30,0.248,0.01365635383255721,0.05
Ant-v5,DDPG,PPO,Ranked t-test,0.05,30,0.238,0.01346684818359515,0.05
Ant-v5,DDPG,PPO,bootstrap,0.05,30,0.062,0.007626008130076967,0.05
Ant-v5,DDPG,PPO,permutation,0.05,30,0.046,0.006624499981130651,0.05
Ant-v5,DDPG,PPO,t-test,0.01,2,0.017,0.004087909000944126,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,2,0.006,0.002442130217658346,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,2,0.362,0.015197236590906913,0.01
Ant-v5,DDPG,PPO,permutation,0.01,2,0.362,0.015197236590906913,0.01
Ant-v5,DDPG,PPO,t-test,0.01,3,0.021,0.004534203347888138,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,3,0.01,0.003146426544510455,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,3,0.166,0.011766222843376714,0.01
Ant-v5,DDPG,PPO,permutation,0.01,3,0.106,0.009734680272099337,0.01
Ant-v5,DDPG,PPO,t-test,0.01,5,0.011,0.003298332912245215,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,5,0.012,0.003443254274665175,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,5,0.015,0.003843826218756514,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,5,0.028,0.005216895628628198,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,5,0.066,0.007851369307324678,0.01
Ant-v5,DDPG,PPO,permutation,0.01,5,0.023,0.004740358636221525,0.01
Ant-v5,DDPG,PPO,t-test,0.01,10,0.014,0.003715373467095872,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,10,0.01,0.003146426544510455,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,10,0.024,0.004839834707921336,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,10,0.03,0.005394441583704471,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,10,0.027,0.00512552436341883,0.01
Ant-v5,DDPG,PPO,permutation,0.01,10,0.019,0.004317290817167636,0.01
Ant-v5,DDPG,PPO,t-test,0.01,20,0.005,0.0022304708023195463,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,20,0.016,0.003967870965643918,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,20,0.061,0.0075682891065286355,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,20,0.053,0.00708456067798138,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,20,0.015,0.003843826218756514,0.01
Ant-v5,DDPG,PPO,permutation,0.01,20,0.012,0.003443254274665175,0.01
Ant-v5,DDPG,PPO,t-test,0.01,30,0.01,0.003146426544510455,0.01
Ant-v5,DDPG,PPO,Welch t-test,0.01,30,0.014,0.003715373467095872,0.01
Ant-v5,DDPG,PPO,Mann-Whitney,0.01,30,0.092,0.00913980306133562,0.01
Ant-v5,DDPG,PPO,Ranked t-test,0.01,30,0.097,0.00935900635751467,0.01
Ant-v5,DDPG,PPO,bootstrap,0.01,30,0.013,0.003582038525755969,0.01
Ant-v5,DDPG,PPO,permutation,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,TD3,t-test,0.05,2,0.108,0.009815090422405696,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,2,0.06,0.007509993342207435,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,2,0.466,0.01577479001445027,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,2,0.489,0.015807561481771943,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,3,0.105,0.009694070352540258,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,3,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,3,0.226,0.013225883713385657,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,3,0.253,0.013747399754135324,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,3,0.186,0.012304633273690036,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,5,0.071,0.008121514637061242,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,5,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,5,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,5,0.066,0.007851369307324678,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,5,0.153,0.011383804285035824,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,5,0.109,0.00985489725973843,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,10,0.07,0.008068457101577725,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,10,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,10,0.094,0.009228434320078352,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,10,0.11,0.009894442884771228,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,10,0.105,0.009694070352540258,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,10,0.079,0.008529888627643388,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,20,0.044,0.006485676526007136,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,20,0.052,0.007021111023192838,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,20,0.109,0.00985489725973843,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,20,0.083,0.008724161850859944,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,20,0.076,0.008379976133617566,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,20,0.066,0.007851369307324678,0.05
Humanoid-v5,SAC,TD3,t-test,0.05,30,0.049,0.006826346021115542,0.05
Humanoid-v5,SAC,TD3,Welch t-test,0.05,30,0.049,0.006826346021115542,0.05
Humanoid-v5,SAC,TD3,Mann-Whitney,0.05,30,0.097,0.00935900635751467,0.05
Humanoid-v5,SAC,TD3,Ranked t-test,0.05,30,0.091,0.009094998625618368,0.05
Humanoid-v5,SAC,TD3,bootstrap,0.05,30,0.059,0.007451107300260815,0.05
Humanoid-v5,SAC,TD3,permutation,0.05,30,0.05,0.006892024376045111,0.05
Humanoid-v5,SAC,TD3,t-test,0.01,2,0.052,0.007021111023192838,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,2,0.008,0.0028170906978654416,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,2,0.463,0.015768037290671277,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,2,0.461,0.015763216676808068,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,3,0.033,0.005648982209212559,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,3,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,3,0.207,0.012812142677944232,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,3,0.185,0.012279047194306243,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,5,0.029,0.005306505441436953,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,5,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,5,0.031,0.0054807846153630225,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,5,0.051,0.00695693898205238,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,5,0.091,0.009094998625618368,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,5,0.044,0.006485676526007136,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,10,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,10,0.006,0.002442130217658346,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,10,0.016,0.003967870965643918,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,10,0.022,0.0046385342512479085,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,10,0.051,0.00695693898205238,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,10,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,20,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,20,0.008,0.0028170906978654416,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,20,0.038,0.006046155803483731,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,20,0.039,0.006122009474020765,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,20,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,20,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,TD3,t-test,0.01,30,0.007,0.0026364749192814255,0.01
Humanoid-v5,SAC,TD3,Welch t-test,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,TD3,Mann-Whitney,0.01,30,0.038,0.006046155803483731,0.01
Humanoid-v5,SAC,TD3,Ranked t-test,0.01,30,0.023,0.004740358636221525,0.01
Humanoid-v5,SAC,TD3,bootstrap,0.01,30,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,TD3,permutation,0.01,30,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,DDPG,t-test,0.05,2,0.133,0.010738295954200556,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,2,0.061,0.0075682891065286355,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,2,0.455,0.015747221977225064,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,2,0.457,0.015752809273269323,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,3,0.114,0.010050074626588601,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,3,0.061,0.0075682891065286355,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,3,0.232,0.013348258313353095,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,3,0.262,0.013905250806799567,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,3,0.196,0.012553246592017541,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,5,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,5,0.046,0.006624499981130651,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,5,0.062,0.007626008130076967,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,5,0.067,0.007906389820898032,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,5,0.153,0.011383804285035824,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,5,0.086,0.008865889690267977,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,10,0.07,0.008068457101577725,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,10,0.046,0.006624499981130651,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,10,0.103,0.009612023720320296,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,10,0.109,0.00985489725973843,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,10,0.107,0.009775019181566858,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,10,0.085,0.008819013550278738,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,20,0.06,0.007509993342207435,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,20,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,20,0.116,0.010126401137620413,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,20,0.095,0.00927227048785787,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,20,0.058,0.007391616873188166,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,20,0.053,0.00708456067798138,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,30,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,30,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.106,0.009734680272099337,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,30,0.109,0.00985489725973843,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,30,0.07,0.008068457101577725,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,30,0.049,0.006826346021115542,0.05
Humanoid-v5,SAC,DDPG,t-test,0.01,2,0.052,0.007021111023192838,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2,0.445,0.015715438269421567,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,2,0.415,0.015581238718407466,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,3,0.041,0.006270486424512854,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,3,0.016,0.003967870965643918,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,3,0.001,0.0009994998749374609,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,3,0.228,0.013267102170406317,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,3,0.192,0.012455360291858283,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,5,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,5,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.037,0.005969170796685248,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,5,0.057,0.007331507348424334,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,5,0.098,0.009401914698613257,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,5,0.045,0.0065555320150236475,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,10,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,10,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.014,0.003715373467095872,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,10,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,10,0.042,0.0063431853196954605,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,10,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,20,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,20,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,20,0.048,0.006759881655768835,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,20,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,20,0.01,0.003146426544510455,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,30,0.005,0.0022304708023195463,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,30,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,30,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,SAC,PPO,t-test,0.05,2,0.125,0.010458250331675944,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2,0.074,0.00827792244467173,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,2,0.455,0.015747221977225064,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,2,0.451,0.01573527883451704,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,3,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,3,0.052,0.007021111023192838,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,3,0.191,0.012430567163247218,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,3,0.236,0.013427732496590778,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,3,0.199,0.012625331678811452,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,5,0.082,0.008676174272108648,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,5,0.06,0.007509993342207435,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,5,0.066,0.007851369307324678,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,5,0.081,0.008627803892068943,0.05
