task,algo1,algo2,test,alpha,epsilon,target_n,power,se
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,3,0.565,0.015677212762477903
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,3,0.378,0.015333492752794452
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,5,0.387,0.015402305022301045
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,5,0.361,0.01518812035770062
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,5,0.25,0.013693063937629153
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,5,0.374,0.015301111070768685
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,5,0.579,0.015612783224012303
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,5,0.425,0.01563249820086348
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,10,0.628,0.015284501954594399
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,10,0.593,0.015535475531827148
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,10,0.622,0.015333492752794452
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,10,0.639,0.01518812035770062
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,10,0.662,0.014958475858188226
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,10,0.601,0.015485444778888335
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,20,0.871,0.010599952830083727
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,20,0.876,0.010422283818818216
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,20,0.928,0.00817410545564467
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,20,0.911,0.009004387819280108
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,20,0.88,0.010276186062932104
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,20,0.871,0.010599952830083727
Walker2d-v5,SAC,TD3,t-test,0.05,1.0,30,0.976,0.004839834707921338
Walker2d-v5,SAC,TD3,Welch t-test,0.05,1.0,30,0.972,0.005216895628628201
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,1.0,30,0.981,0.004317290817167639
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,1.0,30,0.98,0.0044271887242357325
Walker2d-v5,SAC,TD3,bootstrap,0.05,1.0,30,0.973,0.005125524363418832
Walker2d-v5,SAC,TD3,permutation,0.05,1.0,30,0.969,0.005480784615363026
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,2,0.281,0.014214042352547005
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,2,0.14,0.010972693379476163
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,2,0.839,0.011622349160131098
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,2,0.851,0.011260506205317771
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,3,0.637,0.015206281596761254
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,3,0.498,0.01581126180922952
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,3,0.684,0.014701836619960105
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,3,0.832,0.011822690049223148
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,3,0.767,0.013368283360252356
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,5,0.8,0.012649110640673518
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,5,0.763,0.013447341744746431
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,5,0.637,0.015206281596761254
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,5,0.693,0.01458598642533305
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,5,0.865,0.010806248192596726
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,5,0.82,0.012149074038789953
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,10,0.989,0.0032983329122452166
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,10,0.982,0.004204283529925166
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,10,0.957,0.006414904519944161
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,10,0.962,0.006046155803483734
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,10,0.988,0.003443254274665176
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,10,0.976,0.004839834707921338
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.05,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,2,0.012,0.003443254274665175
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,2,0.006,0.002442130217658346
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,2,0.4,0.015491933384829668
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,2,0.41,0.01555313473226539
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,3,0.015,0.003843826218756514
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,3,0.009,0.002986469487538756
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,3,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,3,0.206,0.0127892142057282
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,3,0.175,0.012015614840697915
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,5,0.023,0.004740358636221525
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,5,0.022,0.0046385342512479085
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,5,0.014,0.003715373467095872
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,5,0.042,0.0063431853196954605
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,5,0.18,0.012149074038789953
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,5,0.051,0.00695693898205238
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,10,0.068,0.007960904471226871
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,10,0.049,0.006826346021115542
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,10,0.069,0.008014923580421713
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,10,0.093,0.009184280047995052
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,10,0.201,0.012672766075328622
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,10,0.085,0.008819013550278738
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,20,0.164,0.011709141727727102
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,20,0.155,0.011444430960078356
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,20,0.218,0.0130566458173606
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,20,0.236,0.013427732496590778
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,20,0.226,0.013225883713385657
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,20,0.194,0.012504559168559283
Walker2d-v5,SAC,TD3,t-test,0.01,0.5,30,0.275,0.014120021246442939
Walker2d-v5,SAC,TD3,Welch t-test,0.01,0.5,30,0.27,0.014039230748157109
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,0.5,30,0.357,0.015150940564862632
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,0.5,30,0.403,0.01551099609954177
Walker2d-v5,SAC,TD3,bootstrap,0.01,0.5,30,0.326,0.01482309009619789
Walker2d-v5,SAC,TD3,permutation,0.01,0.5,30,0.247,0.013637851736985557
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,2,0.024,0.004839834707921336
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,2,0.01,0.003146426544510455
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,2,0.593,0.015535475531827148
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,2,0.574,0.015637263187655313
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,3,0.05,0.006892024376045111
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,3,0.022,0.0046385342512479085
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,3,0.423,0.015622771841129857
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,3,0.394,0.015451990163082553
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,5,0.141,0.011005407761641547
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,5,0.091,0.009094998625618368
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,5,0.083,0.008724161850859944
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,5,0.201,0.012672766075328622
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,5,0.437,0.01568537535413163
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,5,0.211,0.012902674141432851
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,10,0.373,0.015292841462592882
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,10,0.32,0.014751271131668619
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,10,0.299,0.014477534320456644
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,10,0.374,0.015301111070768685
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,10,0.502,0.01581126180922952
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,10,0.373,0.015292841462592882
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,20,0.681,0.01473902981881779
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,20,0.674,0.01482309009619789
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,20,0.764,0.013427732496590778
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,20,0.764,0.013427732496590778
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,20,0.74,0.013870832707519763
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,20,0.661,0.014969268519202933
Walker2d-v5,SAC,TD3,t-test,0.01,1.0,30,0.873,0.010529529904036551
Walker2d-v5,SAC,TD3,Welch t-test,0.01,1.0,30,0.883,0.010164201887015036
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,1.0,30,0.931,0.008014923580421711
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,1.0,30,0.938,0.00762600813007697
Walker2d-v5,SAC,TD3,bootstrap,0.01,1.0,30,0.911,0.009004387819280108
Walker2d-v5,SAC,TD3,permutation,0.01,1.0,30,0.869,0.010669536072388528
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,2,0.051,0.00695693898205238
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,2,0.032,0.005565608681896348
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,2,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,2,0.836,0.011709141727727102
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,2,0.852,0.011229247525992114
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,3,0.253,0.013747399754135324
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,3,0.161,0.011622349160131096
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,3,0.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,3,0.794,0.0127892142057282
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,3,0.762,0.01346684818359515
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,5,0.592,0.015541428505771277
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,5,0.508,0.015809364313595912
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,5,0.286,0.014289996501049255
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,5,0.577,0.015622771841129857
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,5,0.788,0.012925014506761683
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,5,0.645,0.015131919904625453
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,10,0.909,0.009094998625618366
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,10,0.902,0.009401914698613255
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,10,0.816,0.012253326079069309
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,10,0.858,0.011037934589405756
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,10,0.952,0.006759881655768837
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,10,0.906,0.009228434320078352
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,20,0.999,0.0009994998749374613
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,20,0.995,0.002230470802319547
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,20,1.0,0.0
Walker2d-v5,SAC,TD3,t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Welch t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Mann-Whitney,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,Ranked t-test,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,bootstrap,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,TD3,permutation,0.01,2.0,30,1.0,0.0
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,2,0.069,0.008014923580421713
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,2,0.038,0.006046155803483731
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,2,0.001,0.0009994998749374609
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,2,0.405,0.015523369479594306
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,2,0.378,0.015333492752794452
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,3,0.106,0.009734680272099337
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,3,0.062,0.007626008130076967
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,3,0.171,0.011906258858264422
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,3,0.288,0.014319776534569246
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,3,0.169,0.011850696182081457
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,5,0.124,0.010422283818818216
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,5,0.069,0.008014923580421713
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,5,0.112,0.00997276290703835
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,5,0.156,0.011474493452871897
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,5,0.239,0.01348625225924534
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,5,0.124,0.010422283818818216
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,10,0.185,0.012279047194306243
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,10,0.168,0.011822690049223147
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,10,0.22,0.013099618315050252
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,10,0.251,0.013711272734505722
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,10,0.267,0.013989674763910703
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,10,0.2,0.01264911064067352
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,20,0.324,0.014799459449588015
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,20,0.338,0.014958475858188226
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,20,0.459,0.015758140753274162
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,20,0.43,0.015655669899432602
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,20,0.394,0.015451990163082553
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,20,0.342,0.01500119995200384
Walker2d-v5,SAC,DDPG,t-test,0.05,0.5,30,0.481,0.01579996835439869
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,0.5,30,0.485,0.01580427157448264
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,0.5,30,0.588,0.01556457516284977
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,0.5,30,0.606,0.015451990163082553
Walker2d-v5,SAC,DDPG,bootstrap,0.05,0.5,30,0.551,0.015728922404284407
Walker2d-v5,SAC,DDPG,permutation,0.05,0.5,30,0.5,0.015811388300841896
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,2,0.12,0.010276186062932104
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,2,0.048,0.006759881655768835
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,2,0.002,0.0014127986409959489
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,2,0.518,0.01580113919943749
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,2,0.524,0.01579316307773715
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,3,0.161,0.011622349160131096
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,3,0.107,0.009775019181566858
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,3,0.345,0.015032464867745409
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,3,0.49,0.0158082257068907
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,3,0.29,0.01434921600645833
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,5,0.303,0.014532412050310162
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,5,0.251,0.013711272734505722
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,5,0.292,0.014378317008607092
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,5,0.383,0.015372410351015223
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,5,0.526,0.01578999683343857
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,5,0.318,0.014726710426975875
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,10,0.588,0.01556457516284977
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,10,0.553,0.01572230899073034
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,10,0.649,0.015093011627902497
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,10,0.672,0.014846413708367418
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,10,0.678,0.014775520295407536
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,10,0.616,0.015379986996093333
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,20,0.884,0.010126401137620413
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,20,0.883,0.010164201887015036
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,20,0.929,0.008121514637061239
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,20,0.941,0.007451107300260817
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,20,0.921,0.008529888627643386
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,20,0.883,0.010164201887015036
Walker2d-v5,SAC,DDPG,t-test,0.05,1.0,30,0.977,0.004740358636221528
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,1.0,30,0.973,0.005125524363418832
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,1.0,30,0.982,0.004204283529925166
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,1.0,30,0.997,0.0017294507798720387
Walker2d-v5,SAC,DDPG,bootstrap,0.05,1.0,30,0.981,0.004317290817167639
Walker2d-v5,SAC,DDPG,permutation,0.05,1.0,30,0.975,0.004937104414532877
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,2,0.261,0.013888088421377507
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,2,0.127,0.010529529904036551
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,2,0.0,0.0
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,2,0.84,0.011593101396951551
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,2,0.846,0.011414201680362933
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,3,0.531,0.01578096955196353
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,3,0.372,0.015284501954594399
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,3,0.0,0.0
Walker2d-v5,SAC,DDPG,Ranked t-test,0.05,2.0,3,0.785,0.012991343271578961
Walker2d-v5,SAC,DDPG,bootstrap,0.05,2.0,3,0.834,0.011766222843376714
Walker2d-v5,SAC,DDPG,permutation,0.05,2.0,3,0.732,0.014006284303840188
Walker2d-v5,SAC,DDPG,t-test,0.05,2.0,5,0.784,0.013013224043256921
Walker2d-v5,SAC,DDPG,Welch t-test,0.05,2.0,5,0.733,0.013989674763910703
Walker2d-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,5,0.736,0.013939296969359681
